id,title,price,location,latitude,longitude,type,size,no_of_bedrooms,no_of_bathrooms,completion_status,amenities
7670658,The Point | Full Marina Views | 2 Bedroom,1350000,"Dubai, Dubai Marina",25.073156,55.132798,Apartment,"1,105 sqft
                      /            103 sqm",2,2,Ready,
7670705,EXCLUSIVE  | AAA+ Investment | Fully Furnished,349000,"Dubai, Jumeirah Village Circle",25.060989,55.217377,Apartment,"400 sqft
                      /            37 sqm",1,1,Ready,
7670734,Spacious Studio Great Location | 5Yrs Post Hanover,426000,"Dubai, Jumeirah Village Circle",25.058746,55.209389,Apartment,"390 sqft
                      /            36 sqm",studio,1,Off-plan,"Furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7670745,Luxury Upgraded | Marina View | 2 Parking,5650000,"Dubai, Jumeirah Beach Residence, Murjan",25.081974,55.140306,Apartment,"2,898 sqft
                      /            269 sqm",5,4,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Security, Shared Gym, Shared Pool, View of Water, "
7670876,Fully Renovated | Full Marina View | 2 Parkings,3100000,"Dubai, Jumeirah Beach Residence, Murjan",25.082397,55.14066,Apartment,"2,918 sqft
                      /            271 sqm",4,3,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Security, Shared Gym, Shared Pool, "
7670934,Fully Renovated Unit | Furnished | 2 Parking,5500000,"Dubai, Dubai Marina, Emaar 6 Towers",25.084336,55.14925,Apartment,"3,277 sqft
                      /            304 sqm",5,4,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Security, Shared Gym, Shared Pool, Study, "
7671025,1 BR + Maid Room | No Commission | 10Ys Plan,620190,"Dubai, Jumeirah Village Circle",25.04866,55.20955,Apartment,"840 sqft
                      /            78 sqm",1 + Maid,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Maids Room, Pets Allowed, Security, Shared Gym, Shared Pool, Study, "
7671032,Amazing 2BR + Maid Room |Best Stay in JVC,759000,"Dubai, Jumeirah Village Circle",25.04866,55.20955,Apartment,"895 sqft
                      /            83 sqm",2 + Maid,3,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Maids Room, Pets Allowed, Shared Gym, Shared Pool, Study, Walk-in Closet, "
7671082,3BR + Maids Room |10 Yrs Payment Plan |,1190500,"Dubai, Jumeirah Village Circle",25.04866,55.20955,Apartment,"1,575 sqft
                      /            146 sqm",3 + Maid,4,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Maids Room, Pets Allowed, Security, Shared Gym, Shared Pool, Study, Walk-in Closet, "
7671187,Extra Large Layout Full Marina View Chiller Free,1600000,"Dubai, Dubai Marina, Park Island",25.082004,55.142441,Apartment,"1,480 sqft
                      /            137 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Private Jacuzzi, Shared Gym, Shared Pool, View of Water, "
7671191,Spacious 1 BR | Golf Course Views | Higher Floor,450000,"Dubai, Dubai Sports City",25.039514,55.217965,Apartment,"727 sqft
                      /            68 sqm",1,2,Ready,"Unfurnished, Balcony, Central A/C, Covered Parking, Pets Allowed, Shared Gym, Shared Pool, "
7671342,Partial Dubai Eye/PalmView|Vacant|Vastu Compliance,1395000,"Dubai, Jumeirah Beach Residence, Murjan",25.082397,55.14066,Apartment,"1,807 sqft
                      /            168 sqm",3,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Children's Play Area, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7671617,Stunning Burj Khalifa View | Ready Soon,3090000,"Dubai, Downtown Dubai",25.202977,55.280662,Apartment,"1,714 sqft
                      /            159 sqm",3,4,Off-plan,"Unfurnished, Balcony, Concierge, "
7671662,High Floor 3 Bed Plus Maid Burj Khalifa View,4100000,"Dubai, Downtown Dubai, The Address Sky View Towers",25.201204,55.270189,Apartment,"2,000 sqft
                      /            186 sqm",3 + Maid,5,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Kitchen Appliances, Maids Room, Shared Pool, "
7671817,Closed Kitchen - Huge Balcony - Mid Floor,800000,"Dubai, Dubai Marina, DEC Towers",25.068292,55.129182,Apartment,"1,739 sqft
                      /            162 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, View of Water, "
7671819,Rented 6.8% Net ROI | Balcony | Partial Marina,720000,"Dubai, Dubai Marina",25.071718,55.135145,Apartment,"941 sqft
                      /            87 sqm",1,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Children's Play Area, Covered Parking, Private Pool, Shared Gym, Shared Pool, View of Water, "
7671860,Lowest price|Brand New|Pool view|Unfurnished,494999,"Dubai, Town Square",25.010196,55.291467,Apartment,"581 sqft
                      /            54 sqm",1,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Shared Gym, View of Water, "
7671867,Stunning Studio in Silverene Next Marina Mall,780000,"Dubai, Dubai Marina, Silverene",25.074958,55.138542,Apartment,"542 sqft
                      /            50 sqm",studio,1,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7671877,Sea View | Furnished | 3 bedrooms plus Maid Room,4800000,"Dubai, Palm Jumeirah, The Crescent",25.123736,55.153599,Apartment,"2,873 sqft
                      /            267 sqm",3 + Maid,4,Ready,"Furnished, Balcony, Barbecue Area, Built in Wardrobes, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Maids Room, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7671905,Well Priced | Large Courtyard | Immaculate,1250000,"Dubai, The Views, Arno",25.091001,55.171427,Apartment,"1,722 sqft
                      /            160 sqm",2,3,Ready,
7671921,637AED PSQFT | Quick Sale | Exclusive | Upgraded,1499998,"Dubai, Dubai Marina",25.071448,55.131088,Apartment,"2,352 sqft
                      /            219 sqm",2,2,Ready,
7672064,Urgent Sale 1 Br rented| Best investors deal| JVC,349999,"Dubai, Jumeirah Village Circle, Seasons Community",25.059555,55.201659,Apartment,"584 sqft
                      /            54 sqm",1,2,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Shared Gym, Shared Pool, "
7672133,Ready to Move|Excellent Community|Brand New NO DLD,1420888,"Dubai, Town Square, Zahra Apartments",25.010066,55.290055,Apartment,"1,438 sqft
                      /            134 sqm",3,3,,"Unfurnished, Balcony, Central A/C, Covered Parking, Maid Service, Pets Allowed, Private Pool, Security, Shared Gym, Shared Pool, View of Landmark, Walk-in Closet, "
7672139,Ready to Move|Excellent Community|Brand New NO DLD,725888,"Dubai, Town Square",25.010572,55.289786,Apartment,"700 sqft
                      /            65 sqm",1,2,,"Unfurnished, Balcony, Central A/C, Covered Parking, Private Pool, Security, Shared Gym, Shared Pool, View of Landmark, Walk-in Closet, "
7672151,Brand New|Ready to Move|Excellent Community|NO DLD,1010888,"Dubai, Town Square",25.010572,55.289786,Apartment,"1,655 sqft
                      /            154 sqm",2,2,,"Unfurnished, Balcony, Central A/C, Covered Parking, Maid Service, Private Pool, Security, Shared Gym, Shared Pool, View of Landmark, Walk-in Closet, "
7672193,Full Golf Course View| Most popular layout 3BR,2400000,"Dubai, The Hills, The Hills C",25.077948,55.159461,Apartment,"1,780 sqft
                      /            165 sqm",3 + Maid,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Maids Room, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7672220,"Large Garden | 1,861 sq.ft | Vacant On Transfer",1650000,"Dubai, Dubai Marina, Emaar 6 Towers",25.085305,55.149287,Apartment,"1,861 sqft
                      /            173 sqm",1,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Security, Shared Gym, Shared Pool, View of Landmark, View of Water, "
7672258,Special Offer | DON'T MISS OUT | Call Us Now,1698000,"Dubai, Business Bay, Al Habtoor City",25.183133,55.25658,Apartment,"1,512 sqft
                      /            140 sqm",2,3,Ready,"Unfurnished, Balcony, Private Pool, Walk-in Closet, "
7672375,Best Offer on market Vacant 1Bed,1800000,"Dubai, Bluewaters, Bluewaters Residences",25.079247,55.119736,Apartment,"1,117 sqft
                      /            104 sqm",1,2,Ready,"Furnished, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, "
7672435,Port De La Mer Expert | Best Price Guaranteed,1737000,"Dubai, Jumeirah, La Mer",25.240419,55.25277,Apartment,"1,163 sqft
                      /            108 sqm",2,3,Off-plan,"Unfurnished, Built in Wardrobes, Concierge, Pets Allowed, Private Pool, Shared Gym, Shared Pool, "
7672436,Port De La Mer Expert | Best Price Guaranteed,1271000,"Dubai, Jumeirah, La Mer",25.240419,55.25277,Apartment,"732 sqft
                      /            68 sqm",1,2,Off-plan,"Unfurnished, Built in Wardrobes, Concierge, Pets Allowed, Private Pool, Shared Gym, Shared Pool, "
7672437,Port De La Mer Expert | Best Price Guaranteed,4127000,"Dubai, Jumeirah, La Mer",25.240419,55.25277,Apartment,"1,966 sqft
                      /            183 sqm",3,4,Off-plan,"Unfurnished, Built in Wardrobes, Concierge, Pets Allowed, Private Pool, Shared Gym, Shared Pool, "
7672527,Investor Deal Full Marina View on High Floor,1230000,"Dubai, Jumeirah Beach Residence, Bahar",25.07715,55.135515,Apartment,"1,294 sqft
                      /            120 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Shared Gym, Shared Pool, View of Water, "
7672737,1 B\R with Good Yield | Rented Unit,380000,"Dubai, Jumeirah Village Circle, Diamond Views",25.064191,55.216245,Apartment,"679 sqft
                      /            63 sqm",1,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Lobby in Building, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, Study, View of Landmark, "
7672987,Motivated Seller |High Floor |Canal Park View,940000,"Dubai, Downtown Dubai, South Ridge",25.186836,55.276951,Apartment,"915 sqft
                      /            85 sqm",1,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Pets Allowed, Private Garden, Shared Gym, Shared Pool, "
7673071,"With 360 Video Tour, Burj Khalifa View, Huge 4Beds",2600000,"Dubai, Business Bay, Churchill Towers",25.181311,55.262507,Apartment,"2,791 sqft
                      /            259 sqm",4,6,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7673100,Vastu Compliant | Burj Khalifa View  All En-suite,1789999,"Dubai, Business Bay, Executive Towers",25.191772,55.267035,Apartment,"2,050 sqft
                      /            190 sqm",3,5,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, View of Water, Walk-in Closet, "
7673106,Studio with  Sea & Pool View in Murjan 2,690000,"Dubai, Jumeirah Beach Residence, Murjan",25.081955,55.138863,Apartment,"714 sqft
                      /            66 sqm",studio,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Security, Shared Gym, Shared Pool, View of Water, "
7673343,Motivated Seller | Amazing View | Prime Location,2100000,"Dubai, Downtown Dubai, BLVD Crescent",25.191719,55.270677,Apartment,"1,624 sqft
                      /            151 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, View of Landmark, Walk-in Closet, "
7673344,Full Front Unit | Full View | Motivated Seller,2100000,"Dubai, Downtown Dubai, BLVD Crescent",25.191719,55.270677,Apartment,"1,539 sqft
                      /            143 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, View of Landmark, Walk-in Closet, "
7673419,Exclusive | Sea View | Private Beach Access,1600000,"Dubai, Palm Jumeirah, Shoreline Apartments",25.109306,55.14773,Apartment,"1,144 sqft
                      /            106 sqm",1,2,Ready,"Furnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Pets Allowed, Private Garden, Shared Gym, Shared Pool, Study, View of Water, "
7673689,Brand New Spacious 1BR Next to Metro 25/75 PayPlan,625000,"Dubai, Al Furjan",25.022618,55.14935,Apartment,"823 sqft
                      /            76 sqm",1,2,Off-plan,"Partly furnished, Balcony, Built in Wardrobes, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7673692,1.25% per month payment plan I close to handover,658000,"Dubai, Jumeirah Village Circle",25.056225,55.20458,Apartment,"733 sqft
                      /            68 sqm",1,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Pets Allowed, Security, Shared Gym, Shared Pool, "
7673698,Furnished 1 BED | 1% Monthly installment | Jewelz,845000,"Dubai, Arjan",25.064808,55.24055,Apartment,"859 sqft
                      /            80 sqm",1,2,Off-plan,"Furnished, Balcony, Central A/C, Kitchen Appliances, Pets Allowed, Security, Shared Gym, Shared Pool, "
7673702,10 Year Payment Plan | High ROI I Unique Studio,399990,"Dubai, Jumeirah Village Circle",25.04866,55.20955,Apartment,"504 sqft
                      /            47 sqm",studio,1,Off-plan,"Unfurnished, Central A/C, Covered Parking, Private Pool, View of Water, "
7673726,Full Marina View | High Floor | Spacious Unit,1550000,"Dubai, Dubai Marina, Marina Gate",25.086376,55.14736,Apartment,"860 sqft
                      /            80 sqm",1,2,Ready,
7673806,Exclusive Listing | Fully Furnished | Marina Views,2299000,"Dubai, Dubai Marina",25.081243,55.14512,Apartment,"2,328 sqft
                      /            216 sqm",3,4,Ready,"Furnished, Balcony, Built in Wardrobes, Concierge, Covered Parking, Private Pool, Shared Pool, View of Landmark, View of Water, "
7673888,Address JBR Expert | Sea View | Real Deal,4100000,"Dubai, Jumeirah Beach Residence",25.072569,55.126527,Apartment,"1,800 sqft
                      /            167 sqm",2,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Landmark, View of Water, "
7673968,Spacious 4 Bedrooms| Prime Location| Stunning View,12949888,"Dubai, Downtown Dubai, Burj Khalifa Area",25.194282,55.271884,Apartment,"3,056 sqft
                      /            284 sqm",4,4,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7674318,MOTIVATED SELLER | LARGE 1 BED | 1155 SQ FT,890000,"Dubai, Business Bay, Executive Towers",25.189124,55.26418,Apartment,"1,155 sqft
                      /            107 sqm",1,2,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Security, Shared Gym, Shared Pool, "
7674392,Corner Unit | 3 Bedroom | Marina and Sea View,2140000,"Dubai, Dubai Marina",25.086726,55.145205,Apartment,"1,736 sqft
                      /            161 sqm",3,3,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Shared Gym, Shared Pool, "
7674437,"GREAT DEAL | 1 BED APART | MAG MBL(WATERFRONT) RESIDENCE , JLT | BOOK NOW",701150,"Dubai, Jumeirah Lake Towers",25.067137,55.139751,Apartment,"758 sqft
                      /            70 sqm",1,2,Off-plan,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Private Jacuzzi, Shared Gym, Shared Pool, Study, View of Water, "
7674438,"Priced to Sell , 2br Community View , Unfurnished , VACANT",1100000,"Dubai, Dubai Marina, Al Majara",25.073851,55.13691,Apartment,"1,120 sqft
                      /            104 sqm",2,2,Ready,"Furnished, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, View of Water, "
7674455,2BR | Sea and Opera View | Type 2D,2999900,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197316,55.274196,Apartment,"1,888 sqft
                      /            175 sqm",2,2,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Private Jacuzzi, Shared Gym, Shared Pool, View of Water, "
7674496,Large Bedroom | Square Layout | Sunset Facing,1724900,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197316,55.274196,Apartment,"1,096 sqft
                      /            102 sqm",1,2,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Private Jacuzzi, Shared Gym, Shared Pool, View of Water, "
7674503,Exclusive 1BHK Near To Metro Available For Sale.,419000,"Dubai, Discovery Gardens, Mogul Cluster",25.03335,55.150016,Apartment,"990 sqft
                      /            92 sqm",1,2,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Lobby in Building, Networked, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, "
7674511,Perfectly Located 1BHK | Attessa Tower Marina,1250000,"Dubai, Dubai Marina, Marina Promenade",25.075454,55.133788,Apartment,"1,140 sqft
                      /            106 sqm",1,2,,"Unfurnished, Balcony, Concierge, Covered Parking, Pets Allowed, Security, Shared Gym, View of Water, "
7674582,8 Percent Plus net ROI | Tenanted Unit,415000,"Dubai, International City, CBD (Central Business District)",25.167489,55.408966,Apartment,"796 sqft
                      /            74 sqm",1,2,,"Unfurnished, Balcony, Central A/C, Children's Play Area, Pets Allowed, Shared Gym, Shared Pool, "
7674628,Full Sea View |Fully Renovated| |2BR Loft Apt,Ask for price,"Dubai, Jumeirah Beach Residence, Amwaj",25.073146,55.13154,Apartment,"1,925 sqft
                      /            179 sqm",2,3,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7674748,Pool View | Vacant | Furnished One Bed.,340000,"Dubai, Dubai Production City (IMPZ), Lakeside Residence",25.035639,55.201444,Apartment,"828 sqft
                      /            77 sqm",1,2,Ready,"Furnished, Barbecue Area, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7675047,"GREAT DEAL | 2 BED APARTMENT | MAG MBL(WATERFRONT) RESIDENCE , JLT | BOOK NOW",1254462,"Dubai, Jumeirah Lake Towers",25.078148,55.148277,Apartment,"1,378 sqft
                      /            128 sqm",2,3,Off-plan,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Private Jacuzzi, Shared Gym, Shared Pool, Study, View of Water, "
7675237,1BR Golf & Marina view in Princess Tower,Ask for price,"Dubai, Dubai Marina",25.088431,55.146759,Apartment,"862 sqft
                      /            80 sqm",1,1,Ready,"Furnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, View of Water, "
7675284,Best Deal Ever| Not less than 10% ROI Guaranteed,250000,"Dubai, Dubai Silicon Oasis, Silicon Gates",25.115934,55.390236,Apartment,"353 sqft
                      /            33 sqm",studio,1,Ready,"Unfurnished, Central A/C, Lobby in Building, Security, Shared Gym, Shared Pool, "
7675360,Spacious Layout|2BR Plus Maids Room Apartment,750000,"Dubai, Jumeirah Village Circle",25.047032,55.206605,Apartment,"1,478 sqft
                      /            137 sqm",2,4,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Shared Gym, Shared Pool, "
7675628,Stunning Price 2 Bedroom Apartment for sale,1318000,"Dubai, Dubai Marina",25.086726,55.145205,Apartment,"1,255 sqft
                      /            117 sqm",2,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7675686,8% Return on Investment | Furnished | Rented,430000,"Dubai, Arjan",25.065872,55.232983,Apartment,"468 sqft
                      /            43 sqm",studio,1,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Pets Allowed, Shared Gym, Shared Pool, "
7675799,Branded Residence | Rented Asset | Great Value,2100000,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197059,55.274518,Apartment,"1,049 sqft
                      /            97 sqm",1,2,,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Security, Shared Gym, Shared Pool, "
7675939,No Columns | Type F | Full Sea view | BK,2949900,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197316,55.274196,Apartment,"1,778 sqft
                      /            165 sqm",2,3,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Private Jacuzzi, Shared Gym, Shared Pool, View of Water, "
7676202,2 + Study | Upgraded | Well Maintained | 05 Unit,1300000,"Dubai, Greens, Al Alka",25.0902,55.175145,Apartment,"1,441 sqft
                      /            134 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Security, Shared Gym, Shared Pool, Study, "
7676307,Exclusive 2BHK for Sale in Al Majara,1300000,"Dubai, Dubai Marina, Al Majara",25.074167,55.137779,Apartment,"1,330 sqft
                      /            124 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7676698,Vacant | 2 Storage | 2 Parking | 2 Bed.,950000,"Dubai, Motor City, Widcombe House",25.044286,55.244499,Apartment,"1,413 sqft
                      /            131 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Kitchen Appliances, Pets Allowed, Shared Pool, "
7676804,High Rental Yield | Marina View | New Building,1075000,"Dubai, Dubai Marina",25.08333,55.144753,Apartment,"662 sqft
                      /            62 sqm",1,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7677081,Unfurnished | Marina Walk |Close to Metro |Vacant,730000,"Dubai, Dubai Marina, Marina View",25.078967,55.142559,Apartment,"761 sqft
                      /            71 sqm",1,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Shared Gym, Shared Pool, View of Water, "
7677131,Fully Upgraded D Type | Exclusive to HMS homes,Ask for price,"Dubai, Palm Jumeirah, Marina Residences",25.116329,55.138654,Apartment,"1,870 sqft
                      /            174 sqm",2,3,Ready,
7677145,Best Deal | Closed to metro | Well maintained,870000,"Dubai, Business Bay",25.186039,55.262255,Apartment,"981 sqft
                      /            91 sqm",2,3,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Kitchen Appliances, Shared Pool, View of Water, "
7677167,Exclusive Sky Collection Apt | Burj Khalifa View,7500000,"Dubai, Downtown Dubai, The Address Residence Fountain Views",25.194935,55.282665,Apartment,"2,704 sqft
                      /            251 sqm",4 + Maid,5,Ready,"Furnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Maids Room, Private Jacuzzi, Shared Gym, Study, View of Water, "
7677301,BEST INVESTMENT-PRIVATE BEACH ACCESS-FULL SEA VIEW,1900000,"Dubai, Dubai Harbour, EMAAR Beachfront",25.099744,55.141455,Apartment,"1,139 sqft
                      /            106 sqm",2,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Concierge, Covered Parking, Lobby in Building, Private Pool, Security, Shared Gym, Shared Pool, View of Landmark, View of Water, "
7677495,Over 7% ROI | Next To Metro | Next to Marina Mall,875000,"Dubai, Dubai Marina, Marina View",25.078967,55.142559,Apartment,"964 sqft
                      /            90 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Pets Allowed, Shared Gym, Shared Pool, View of Landmark, View of Water, Walk-in Closet, "
7677550,Exclusive | C Type | Motivated Seller | PJ,1550000,"Dubai, Palm Jumeirah, Marina Residences",25.113366,55.13609,Apartment,"1,777 sqft
                      /            165 sqm",2,3,Ready,
7677586,PANORAMIC VIEW | 4BR PENTHOUSE | HIGH FLOOR,27500000,"Dubai, Jumeirah, Jumeirah Bay Island",25.215192,55.235827,Apartment,"6,735 sqft
                      /            626 sqm",4,5,,"Unfurnished, Balcony, Built in Wardrobes, Shared Gym, Shared Pool, View of Landmark, View of Water, Walk-in Closet, "
7677647,"3 Bed Duplex, Private Entrance and Garden",1200000,"Dubai, Dubai Silicon Oasis",25.125436,55.402921,Apartment,"2,168 sqft
                      /            201 sqm",3,5,Ready,"Unfurnished, Balcony, Covered Parking, Pets Allowed, Shared Gym, Shared Pool, "
7677736,Fountain View | Fully Furnished | High Floor,3600000,"Dubai, Downtown Dubai",25.194282,55.278869,Apartment,"880 sqft
                      /            82 sqm",1,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, "
7677804,Vacant |Mid floor|lake view |maid room|balcony,875000,"Dubai, Jumeirah Lake Towers, Lake Allure",25.0781,55.151898,Apartment,"1,380 sqft
                      /            128 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, View of Water, "
7677927,Exclusive | High Floor | DIFC View | Vacant on transfer,2100000,"Dubai, DIFC",25.207533,55.277978,Apartment,"1,836 sqft
                      /            171 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7677929,Vacant | Middle Floor | Courtyard View,475000,"Dubai, Dubai Land, Skycourts Towers",25.090365,55.386419,Apartment,"1,054 sqft
                      /            98 sqm",2,2,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Pets Allowed, Shared Pool, "
7677952,Upgraded4 Bedroom with Marina View | VOT,3400000,"Dubai, Jumeirah Beach Residence, Murjan",25.082397,55.14066,Apartment,"2,918 sqft
                      /            271 sqm",4 + Maid,4,Ready,"Unfurnished, Balcony, Covered Parking, Maids Room, View of Landmark, "
7677962,3BR+M | Fully Furnished | Burj Khalifa,5500000,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197316,55.274196,Apartment,"2,728 sqft
                      /            253 sqm",3 + Maid,4,Ready,"Furnished, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Maid Service, Maids Room, Security, Shared Gym, Shared Pool, Study, View of Landmark, View of Water, Walk-in Closet, "
7678129,More than 50% Below OP l Handover April 2021 l 90% Paid,2360000,"Dubai, Downtown Dubai, Burj Khalifa Area",25.194282,55.271884,Apartment,"1,712 sqft
                      /            159 sqm",2,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Shared Gym, Shared Pool, "
7678136,Spacious 2bedroom |Pool view | AZIZI IRIS,989888,"Dubai, Al Furjan, Azizi Residence",25.027747,55.154654,Apartment,"1,400 sqft
                      /            130 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Security, Walk-in Closet, "
